City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Saskylakh,RU,2021-10-19 20:48:21,71.9167,114.0833,21.13,97,100,0.65
294,Zhengjiatun,CN,2021-10-19 20:48:21,43.5064,123.5064,32.92,52,0,6.38
295,Vilyuysk,RU,2021-10-19 20:48:21,63.7553,121.6247,32.85,97,100,10.49
296,Belaya Gora,RU,2021-10-19 20:48:22,68.5333,146.4167,-10.66,99,61,4.47
297,Turayf,SA,2021-10-19 20:48:22,31.6725,38.6637,64.65,52,0,0.0
298,Nishihara,JP,2021-10-19 20:48:23,26.1842,127.7558,72.68,73,40,5.75
299,Bogandinskiy,RU,2021-10-19 20:48:23,56.8937,65.8938,50.27,56,100,5.86
300,Mchinji,MW,2021-10-19 20:48:23,-13.7984,32.8802,66.92,73,95,7.14
301,Cabimas,VE,2021-10-19 20:48:24,10.3883,-71.4399,87.33,64,14,3.04
302,La Baneza,ES,2021-10-19 20:48:24,42.3003,-5.8977,63.64,69,11,7.9
303,Riyadh,SA,2021-10-19 20:47:54,24.6877,46.7219,80.74,22,3,7.43
304,Hasaki,JP,2021-10-19 20:48:24,35.7333,140.8333,54.0,88,15,8.39
305,Gamba,GA,2021-10-19 20:48:25,-2.65,10.0,75.49,83,100,5.59
306,Ponta Do Sol,PT,2021-10-19 20:48:25,32.6667,-17.1,77.0,74,100,3.15
307,Santa Fe,AR,2021-10-19 20:48:26,-31.6333,-60.7,83.98,17,0,1.99
308,Guerrero Negro,MX,2021-10-19 20:46:15,27.9769,-114.0611,70.54,54,2,16.02
309,Atar,MR,2021-10-19 20:48:26,20.5169,-13.0499,87.35,10,3,7.92
310,Mitsamiouli,KM,2021-10-19 20:48:26,-11.3847,43.2844,76.8,77,87,6.71
311,Sobolevo,RU,2021-10-19 20:48:27,54.4299,31.8996,29.64,78,36,6.2
312,Koraput,IN,2021-10-19 20:48:27,18.8167,82.7167,69.12,93,98,1.48
313,Seddon,AU,2021-10-19 20:48:28,-37.8068,144.8916,55.78,94,28,5.75
314,Zyryanskoye,RU,2021-10-19 20:48:28,56.8306,86.6258,37.2,84,80,5.99
315,Wonosobo,ID,2021-10-19 20:48:28,-7.36,109.9025,69.87,100,100,2.04
316,Longyearbyen,SJ,2021-10-19 20:48:29,78.2186,15.6401,13.84,67,20,11.5
317,Maniitsoq,GL,2021-10-19 20:48:29,65.4167,-52.9,35.13,48,24,7.05
318,Husavik,IS,2021-10-19 20:48:29,66.0449,-17.3389,31.91,71,100,21.99
319,Mackay,AU,2021-10-19 20:48:30,-21.15,149.2,72.05,88,47,4.61
320,Salekhard,RU,2021-10-19 20:48:30,66.53,66.6019,32.32,99,100,6.38
321,Naryan-Mar,RU,2021-10-19 20:48:30,67.6713,53.087,33.73,99,100,5.19
322,Los Pozos,VE,2021-10-19 20:48:31,8.4518,-62.7268,85.05,67,97,6.93
323,Davenda,RU,2021-10-19 20:48:31,53.5556,119.317,26.29,72,71,1.68
324,Adrar,MR,2021-10-19 20:48:31,20.5022,-10.0711,83.19,11,2,11.32
325,Tual,ID,2021-10-19 20:48:32,-5.6667,132.75,83.23,77,77,8.59
326,Bilibino,RU,2021-10-19 20:48:32,68.0546,166.4372,2.84,97,100,2.98
327,Sinnamary,GF,2021-10-19 20:48:32,5.3833,-52.95,81.34,76,94,7.52
328,Narsaq,GL,2021-10-19 20:48:33,60.9167,-46.05,46.62,44,0,5.28
329,Mahibadhoo,MV,2021-10-19 20:48:33,3.7833,72.9667,82.15,72,7,11.9
330,Puerto Baquerizo Moreno,EC,2021-10-19 20:48:34,-0.9,-89.6,70.57,84,48,10.56
331,Bonavista,CA,2021-10-19 20:48:34,48.6499,-53.1147,53.6,82,1,8.93
332,Kalmunai,LK,2021-10-19 20:48:34,7.4167,81.8167,80.64,78,100,2.93
333,Olafsvik,IS,2021-10-19 20:48:35,64.8945,-23.7142,37.53,66,6,36.51
334,Hongjiang,CN,2021-10-19 20:48:35,27.11,109.9956,55.31,97,100,4.27
335,Suluq,LY,2021-10-19 20:48:35,31.6682,20.2521,70.81,54,97,7.45
336,Ko Samui,TH,2021-10-19 20:47:31,9.5357,99.9357,81.88,76,40,3.02
337,Fare,PF,2021-10-19 20:48:36,-16.7,-151.0167,79.59,78,100,14.32
338,Arraias,BR,2021-10-19 20:48:36,-12.9288,-46.9437,71.89,83,97,4.59
339,Katangli,RU,2021-10-19 20:48:37,51.7102,143.2326,20.25,85,8,6.15
340,Atbasar,KZ,2021-10-19 20:48:37,51.8,68.3333,44.17,45,83,8.03
341,Klaksvik,FO,2021-10-19 20:48:38,62.2266,-6.589,47.32,95,100,32.7
342,Paracuru,BR,2021-10-19 20:48:38,-3.41,-39.0306,82.42,79,15,13.73
343,Vikulovo,RU,2021-10-19 20:48:38,56.8167,70.6107,46.58,61,100,11.27
344,Sao Jose Da Coroa Grande,BR,2021-10-19 20:48:39,-8.8978,-35.1478,77.97,81,100,11.61
345,Pandan,PH,2021-10-19 20:48:39,14.0453,124.1694,79.9,86,92,8.57
346,Guhagar,IN,2021-10-19 20:48:39,17.4842,73.1929,73.81,88,68,4.9
347,Burnie,AU,2021-10-19 20:48:40,-41.0667,145.9167,48.94,63,5,11.9
348,Guaruja,BR,2021-10-19 20:48:40,-23.9931,-46.2564,67.15,59,90,3.44
349,Cauquenes,CL,2021-10-19 20:48:41,-35.9671,-72.3225,78.01,32,0,8.84
350,Fort Nelson,CA,2021-10-19 20:48:41,58.8053,-122.7002,29.79,74,75,3.44
351,Alappuzha,IN,2021-10-19 20:48:41,9.49,76.3264,79.95,83,100,5.28
352,Peterhead,GB,2021-10-19 20:48:42,57.5058,-1.7981,58.12,93,54,13.65
353,Laramie,US,2021-10-19 20:47:26,41.3114,-105.5911,37.11,98,90,16.11
354,Kieta,PG,2021-10-19 20:48:42,-6.2167,155.6333,80.6,80,86,1.16
355,Baculin,PH,2021-10-19 20:48:42,7.4525,126.5842,78.44,80,100,3.56
356,Coquimbo,CL,2021-10-19 20:45:12,-29.9533,-71.3436,58.73,72,75,10.36
357,Djenne,ML,2021-10-19 20:48:43,13.9061,-4.5533,79.86,71,100,4.14
358,Vila Franca Do Campo,PT,2021-10-19 20:48:43,37.7167,-25.4333,66.61,73,0,4.5
359,Oktyabrskiy,RU,2021-10-19 20:48:43,54.4815,53.471,37.26,72,100,2.77
360,Severo-Kurilsk,RU,2021-10-19 20:48:44,50.6789,156.125,39.96,89,94,7.87
361,Melville,US,2021-10-19 20:48:44,40.7934,-73.4151,68.81,42,1,4.0
362,Bubaque,GW,2021-10-19 20:48:44,11.2833,-15.8333,83.61,78,71,13.96
363,Isangel,VU,2021-10-19 20:48:45,-19.55,169.2667,78.91,83,100,5.75
364,Novobirilyussy,RU,2021-10-19 20:48:45,56.9514,90.6661,35.13,90,46,4.56
365,Bambanglipuro,ID,2021-10-19 20:48:46,-7.95,110.2833,77.29,86,100,1.92
366,Shimoda,JP,2021-10-19 20:48:46,34.6667,138.95,56.1,70,0,22.59
367,Tatawin,TN,2021-10-19 20:48:47,32.9297,10.4518,67.08,75,0,7.27
368,San Cristobal,VE,2021-10-19 20:48:47,7.7669,-72.225,80.78,57,60,5.59
369,Port-Cartier,CA,2021-10-19 20:48:47,50.0334,-66.8654,48.74,90,100,3.29
370,Namwala,ZM,2021-10-19 20:48:48,-15.7504,26.4384,70.34,65,11,7.09
371,Moissala,TD,2021-10-19 20:48:48,8.3404,17.7663,71.96,93,100,0.58
372,San Andres,CO,2021-10-19 20:44:12,12.5847,-81.7006,78.82,94,75,6.91
373,Sumbe,AO,2021-10-19 20:48:49,-11.2061,13.8437,75.13,84,16,5.39
374,Charlestown,AU,2021-10-19 20:48:49,-32.95,151.6667,59.22,79,85,1.01
375,Cidreira,BR,2021-10-19 20:48:49,-30.1811,-50.2056,63.16,68,3,10.31
376,Dudinka,RU,2021-10-19 20:48:50,69.4058,86.1778,31.35,97,100,10.31
377,Kumta,IN,2021-10-19 20:48:50,14.4167,74.4,75.9,86,82,3.91
378,Konongo,GH,2021-10-19 20:48:50,6.6167,-1.2167,73.09,98,99,2.66
379,Boshnyakovo,RU,2021-10-19 20:48:51,49.6333,142.1667,22.87,76,5,5.17
380,Benguela,AO,2021-10-19 20:48:51,-12.5763,13.4055,75.78,79,73,2.93
381,Bull Savanna,JM,2021-10-19 20:48:52,17.8868,-77.5902,81.88,74,89,3.67
382,Kumba,CM,2021-10-19 20:48:52,4.6363,9.4469,71.56,96,100,4.29
383,Quatre Cocos,MU,2021-10-19 20:48:52,-20.2078,57.7625,73.51,75,31,8.75
384,Hue,VN,2021-10-19 20:48:53,16.4667,107.6,75.31,94,75,4.61
385,Moyamba,SL,2021-10-19 20:48:53,8.1667,-12.4333,75.29,97,100,2.55
386,Olga,RU,2021-10-19 20:48:53,43.7444,135.2892,24.85,67,24,7.38
387,Atakpame,TG,2021-10-19 20:48:54,7.5333,1.1333,73.96,90,99,3.4
388,Itarema,BR,2021-10-19 20:48:54,-2.9248,-39.9167,80.33,79,22,15.03
389,Ous,RU,2021-10-19 20:48:55,60.9058,61.5186,32.88,84,44,7.61
390,Port Macquarie,AU,2021-10-19 20:48:55,-31.4333,152.9167,58.96,90,100,9.15
391,Kindu,CD,2021-10-19 20:48:55,-2.95,25.95,69.51,98,100,1.16
392,Severo-Yeniseyskiy,RU,2021-10-19 20:48:56,60.3725,93.0408,37.09,92,100,7.74
393,Kailua,US,2021-10-19 20:48:56,21.4022,-157.7394,82.38,60,1,9.22
394,Balsas,BR,2021-10-19 20:48:57,-7.5325,-46.0356,79.05,71,75,2.82
395,Itainopolis,BR,2021-10-19 20:48:57,-7.4469,-41.4783,93.72,23,73,3.53
396,Marrakesh,MA,2021-10-19 20:46:02,31.6315,-8.0083,78.87,34,0,4.61
397,Tambura,SS,2021-10-19 20:48:57,5.6,27.4667,70.14,87,100,3.0
398,Port Blair,IN,2021-10-19 20:48:58,11.6667,92.75,80.67,84,18,6.69
399,Chunskiy,RU,2021-10-19 20:48:58,56.0815,99.6342,35.02,89,100,2.77
400,Tessalit,ML,2021-10-19 20:48:58,20.1986,1.0114,81.32,13,0,18.23
401,Safranbolu,TR,2021-10-19 20:48:59,41.2508,32.6942,45.46,85,35,2.15
402,Zilair,RU,2021-10-19 20:48:59,52.2332,57.4392,43.12,96,100,0.74
403,Waiouru,NZ,2021-10-19 20:48:59,-39.4833,175.6667,48.76,66,100,6.4
404,The Pas,CA,2021-10-19 20:49:00,53.8251,-101.2541,42.82,49,90,10.36
405,Mehamn,NO,2021-10-19 20:49:00,71.0357,27.8492,28.35,93,75,6.91
406,Sorland,NO,2021-10-19 20:49:00,67.667,12.6934,37.47,81,100,24.65
407,Kathu,TH,2021-10-19 20:49:01,7.9178,98.3332,85.69,81,98,5.5
408,Mao,ES,2021-10-19 20:49:01,39.8885,4.2658,64.96,68,0,4.61
409,Gat,IL,2021-10-19 20:49:02,31.61,34.7642,70.48,68,23,3.71
410,Tocopilla,CL,2021-10-19 20:49:03,-22.092,-70.1979,65.46,60,32,6.49
411,Ayan,RU,2021-10-19 20:49:03,56.45,138.1667,28.18,60,10,7.94
412,Coruripe,BR,2021-10-19 20:48:28,-10.1256,-36.1756,77.47,83,100,12.26
413,Scarborough,GB,2021-10-19 20:48:18,54.2797,-0.4044,64.08,88,100,5.99
414,Ayaviri,PE,2021-10-19 20:49:04,-14.8864,-70.5889,53.56,53,98,9.06
415,Gusev,RU,2021-10-19 20:49:04,54.5922,22.1997,47.52,86,100,14.38
416,White Settlement,US,2021-10-19 20:48:43,32.7596,-97.4584,81.77,55,20,12.66
417,Fort Smith,US,2021-10-19 20:49:13,35.3859,-94.3986,79.38,38,1,8.05
418,Mogadishu,SO,2021-10-19 20:49:13,2.0371,45.3438,78.53,85,100,8.93
419,Phan Thiet,VN,2021-10-19 20:48:54,10.9333,108.1,77.52,90,100,4.38
420,Havre-Saint-Pierre,CA,2021-10-19 20:49:14,50.2334,-63.5986,50.36,87,90,5.75
421,Cornelius,US,2021-10-19 20:45:08,35.4868,-80.8601,77.56,36,1,3.44
422,Aswan,EG,2021-10-19 20:49:02,24.0934,32.907,79.9,24,0,10.36
423,Taltal,CL,2021-10-19 20:49:14,-25.4,-70.4833,62.76,64,27,4.18
424,Kokkola,FI,2021-10-19 20:49:15,63.8385,23.1307,34.93,88,90,5.99
425,Sistranda,NO,2021-10-19 20:49:15,63.7256,8.834,48.9,80,100,9.19
426,Padang,ID,2021-10-19 20:49:15,-0.9492,100.3543,77.34,89,98,3.31
427,Souillac,MU,2021-10-19 20:49:16,-20.5167,57.5167,73.78,73,40,6.91
428,Bilma,NE,2021-10-19 20:49:16,18.6853,12.9164,85.78,14,0,8.39
429,Altay,CN,2021-10-19 20:49:17,47.8667,88.1167,40.53,37,0,11.1
430,Rosetta,EG,2021-10-19 20:49:17,31.4044,30.4164,71.42,64,27,13.8
431,Sechura,PE,2021-10-19 20:49:17,-5.5569,-80.8222,75.0,63,78,13.33
432,Zyryanka,RU,2021-10-19 20:49:18,65.75,150.85,-3.6,98,59,5.5
433,Gurupa,BR,2021-10-19 20:49:18,-1.405,-51.64,80.42,75,85,2.39
434,Bowen,AU,2021-10-19 20:49:18,-20.0167,148.2333,68.22,83,65,5.82
435,Sibu,MY,2021-10-19 20:49:19,2.3,111.8167,75.51,94,40,1.99
436,Katobu,ID,2021-10-19 20:49:19,-4.9408,122.5276,74.55,93,55,1.77
437,Yumen,CN,2021-10-19 20:49:19,40.2833,97.2,37.56,34,63,7.23
438,Kautokeino,NO,2021-10-19 20:49:20,69.0125,23.0412,13.12,96,100,3.89
439,Synya,RU,2021-10-19 20:49:20,65.3718,58.0387,30.67,95,100,4.79
440,Chalatenango,SV,2021-10-19 20:49:20,14.0333,-88.9333,87.35,80,70,2.19
441,Labuhan,ID,2021-10-19 20:49:21,-6.8844,112.2051,79.25,82,100,7.63
442,Dunedin,NZ,2021-10-19 20:49:21,-45.8742,170.5036,49.8,55,18,8.99
443,Jumla,NP,2021-10-19 20:49:21,29.2747,82.1838,56.98,98,100,0.56
444,Wewak,PG,2021-10-19 20:49:22,-3.5534,143.6268,79.07,85,100,3.29
445,Sabang,ID,2021-10-19 20:49:22,5.8933,95.3214,80.8,79,99,8.75
446,Novikovo,RU,2021-10-19 20:49:23,51.1537,37.8879,37.72,73,88,10.96
447,Coaticook,CA,2021-10-19 20:49:23,45.1334,-71.7991,45.91,88,100,10.71
448,Bourail,NC,2021-10-19 20:49:23,-21.5667,165.4833,76.01,77,100,1.86
449,Xining,CN,2021-10-19 20:49:24,36.6167,101.7667,36.86,100,100,1.16
450,Ejura,GH,2021-10-19 20:49:24,7.3856,-1.3562,73.89,94,83,4.94
451,Hede,CN,2021-10-19 20:49:24,33.7681,120.2517,52.25,73,100,6.11
452,Delmiro Gouveia,BR,2021-10-19 20:49:25,-9.3886,-37.9992,87.19,36,93,10.47
453,Tura,IN,2021-10-19 20:49:25,25.5198,90.2201,71.29,98,100,2.26
454,Asadabad,IR,2021-10-19 20:49:25,34.7824,48.1185,51.6,31,0,2.53
455,Monastyrshchina,RU,2021-10-19 20:49:26,54.3496,31.838,29.68,77,35,6.33
456,Santa Cruz,BO,2021-10-19 20:49:26,-17.8,-63.1667,84.49,36,79,2.06
457,Manpur,IN,2021-10-19 20:49:26,22.4333,75.6167,68.04,61,1,5.53
458,Ban Nahin,LA,2021-10-19 20:49:27,18.2418,104.2122,73.02,96,100,1.92
459,Tumut,AU,2021-10-19 20:49:27,-35.3,148.2167,45.59,76,4,2.37
460,Rocha,UY,2021-10-19 20:48:26,-34.4833,-54.3333,60.42,73,16,11.92
461,Troitsko-Pechorsk,RU,2021-10-19 20:49:28,62.7084,56.1964,32.14,94,99,8.81
462,Takoradi,GH,2021-10-19 20:49:28,4.8845,-1.7554,78.03,87,100,6.04
463,Laranjeiras Do Sul,BR,2021-10-19 20:49:28,-25.4078,-52.4161,60.71,85,38,6.62
464,Waipawa,NZ,2021-10-19 20:49:29,-41.4122,175.5153,52.03,80,100,5.95
465,Sekoma,BW,2021-10-19 20:49:29,-24.4,23.8833,61.32,60,0,19.39
466,Najran,SA,2021-10-19 20:49:30,17.4924,44.1277,74.05,23,6,1.79
467,Umm Kaddadah,SD,2021-10-19 20:49:30,13.6017,26.6876,88.29,15,7,18.99
468,Surt,LY,2021-10-19 20:49:30,31.2089,16.5887,72.07,68,6,12.08
469,Anloga,GH,2021-10-19 20:49:31,5.7947,0.8973,80.82,80,100,12.75
470,Pitimbu,BR,2021-10-19 20:49:31,-7.4706,-34.8086,81.19,80,61,12.57
471,Denpasar,ID,2021-10-19 20:48:17,-8.65,115.2167,80.26,94,75,6.91
472,Culfa,AZ,2021-10-19 20:49:31,38.9558,45.6308,51.67,62,46,4.12
473,Jinxi,CN,2021-10-19 20:49:32,30.4323,116.2922,55.08,89,100,12.97
474,Champerico,GT,2021-10-19 20:49:32,14.3,-91.9167,90.14,81,100,5.55
475,San Ramon,US,2021-10-19 20:45:49,37.7799,-121.978,70.75,38,1,3.0
476,Sibolga,ID,2021-10-19 20:49:32,1.7427,98.7792,75.9,85,81,2.86
477,Ilheus,BR,2021-10-19 20:49:33,-14.7889,-39.0494,82.22,78,40,8.05
478,Dong Hoi,VN,2021-10-19 20:49:33,17.4833,106.6,76.12,87,99,4.72
479,George,ZA,2021-10-19 20:49:34,-33.963,22.4617,54.95,94,0,2.3
480,Uromi,NG,2021-10-19 20:49:34,6.7,6.3333,70.52,94,100,5.91
481,Muros,ES,2021-10-19 20:49:34,42.7762,-9.0603,68.85,86,39,12.57
482,Karaman,TR,2021-10-19 20:49:35,37.0833,33.25,51.48,59,67,9.1
483,Pimentel,PE,2021-10-19 20:49:35,-6.8367,-79.9342,71.89,60,0,19.57
484,Lac-Megantic,CA,2021-10-19 20:49:35,45.5834,-70.8823,42.73,98,100,10.54
485,Salamanca,ES,2021-10-19 20:48:07,40.8333,-6.0,63.0,65,2,6.69
486,Ambilobe,MG,2021-10-19 20:49:36,-13.2,49.05,71.8,77,50,3.58
487,Whithorn,JM,2021-10-19 20:49:36,18.2604,-78.0378,81.45,77,98,2.1
488,Kemijarvi,FI,2021-10-19 20:49:36,66.7131,27.4306,26.85,80,100,1.81
489,Thinadhoo,MV,2021-10-19 20:49:37,0.5333,72.9333,83.1,74,55,14.18
490,Vanavara,RU,2021-10-19 20:49:37,60.34,102.2797,34.77,93,100,7.63
491,Gurlan,UZ,2021-10-19 20:49:37,41.8447,60.3919,49.91,20,65,0.49
492,Astoria,US,2021-10-19 20:49:38,46.1879,-123.8313,62.85,68,1,3.0
493,Dolores,AR,2021-10-19 20:49:38,-36.3132,-57.6792,62.13,59,3,9.86
494,Rome,US,2021-10-19 20:49:38,34.257,-85.1647,77.05,49,1,0.0
495,Ulladulla,AU,2021-10-19 20:49:39,-35.35,150.4667,58.87,88,50,12.46
496,Claveria,PH,2021-10-19 20:49:39,18.6074,121.0832,78.37,88,94,12.68
497,San Miguel,SV,2021-10-19 20:49:39,13.4833,-88.1833,92.68,66,20,2.3
498,California City,US,2021-10-19 20:45:53,35.1258,-117.9859,70.25,23,1,3.0
499,Jiangyou,CN,2021-10-19 20:49:40,31.7667,104.7167,56.17,89,100,0.13
500,Ishikari,JP,2021-10-19 20:49:40,43.2397,141.3539,48.25,91,100,2.55
501,Shelburne,CA,2021-10-19 20:45:04,44.0787,-80.2041,66.69,55,10,15.55
502,Jardim,BR,2021-10-19 20:49:41,-21.4803,-56.1381,80.64,36,1,8.5
503,Lompoc,US,2021-10-19 20:46:31,34.6391,-120.4579,72.79,57,1,3.44
504,Rafraf,TN,2021-10-19 20:49:41,37.1904,10.1837,61.12,68,6,8.63
505,La Asuncion,VE,2021-10-19 20:49:42,11.0333,-63.8628,82.99,74,78,11.56
506,Vardo,NO,2021-10-19 20:49:42,70.3705,31.1107,28.38,80,94,13.8
507,Bosaso,SO,2021-10-19 20:49:42,11.2842,49.1816,81.09,54,44,3.89
508,Kosa,RU,2021-10-19 20:49:43,59.9445,54.9977,32.92,81,56,6.24
509,Lgov,RU,2021-10-19 20:49:43,51.6307,35.2775,35.94,76,72,9.84
510,Pingzhuang,CN,2021-10-19 20:49:44,42.0372,119.2889,34.02,41,0,2.39
511,Alofi,NU,2021-10-19 20:49:44,-19.0595,-169.9187,78.69,61,75,16.11
512,Yuryevets,RU,2021-10-19 20:49:44,57.3201,43.1041,34.54,91,94,9.01
513,Polczyn-Zdroj,PL,2021-10-19 20:49:45,53.7642,16.0957,53.29,87,100,14.79
514,Villamontes,BO,2021-10-19 20:49:45,-21.25,-63.5,85.26,29,93,3.76
515,Oboyan,RU,2021-10-19 20:49:45,51.2098,36.2792,37.54,69,100,7.05
516,Marienburg,PL,2021-10-19 20:49:46,54.0359,19.0266,55.06,77,100,12.73
517,Sarkand,KZ,2021-10-19 20:49:46,45.41,79.9186,51.03,24,0,6.29
518,Richmond,US,2021-10-19 20:49:43,37.5538,-77.4603,75.15,39,1,5.99
519,Monrovia,LR,2021-10-19 20:49:47,6.3005,-10.7969,78.57,85,68,5.93
520,Cache Creek,CA,2021-10-19 20:49:47,50.8101,-121.3246,54.18,52,65,3.8
521,Pokhara,NP,2021-10-19 20:46:53,28.2333,83.9833,68.32,95,100,1.97
522,Noyabrsk,RU,2021-10-19 20:49:47,63.1994,75.4507,44.94,75,100,21.85
523,Mahishadal,IN,2021-10-19 20:49:48,22.1833,87.9833,77.9,95,100,6.98
524,Montreal,CA,2021-10-19 20:46:17,45.5088,-73.5878,52.09,67,75,4.61
525,Ostersund,SE,2021-10-19 20:49:48,63.1792,14.6357,34.61,93,75,14.97
526,Valparaiso,CL,2021-10-19 20:48:11,-33.0393,-71.6273,59.47,87,90,5.75
527,Eenhana,NA,2021-10-19 20:49:49,-17.4667,16.3333,78.13,26,97,4.7
528,Manado,ID,2021-10-19 20:49:49,1.487,124.8455,75.97,94,40,2.3
529,Lambarene,GA,2021-10-19 20:49:49,-0.7001,10.2406,73.87,96,100,2.62
530,Kloulklubed,PW,2021-10-19 20:49:50,7.0419,134.2556,79.3,77,100,8.43
531,Goure,NE,2021-10-19 20:49:50,13.9835,10.2704,90.01,15,35,5.75
532,Beringovskiy,RU,2021-10-19 20:49:50,63.05,179.3167,25.72,78,39,14.85
533,Acarau,BR,2021-10-19 20:49:51,-2.8856,-40.12,80.58,79,27,15.77
534,Qui Nhon,VN,2021-10-19 20:49:51,13.7667,109.2333,77.09,92,63,6.82
535,Alta Floresta,BR,2021-10-19 20:49:51,-9.8756,-56.0861,85.82,70,40,5.75
536,Arman,RU,2021-10-19 20:49:52,59.7,150.1667,10.62,54,0,8.48
537,Chivasso,IT,2021-10-19 20:49:52,45.1894,7.8872,59.74,77,10,4.61
538,Fallon,US,2021-10-19 20:49:53,39.4735,-118.7774,59.92,37,40,4.61
539,Lorengau,PG,2021-10-19 20:49:53,-2.0226,147.2712,83.1,71,88,7.02
540,Ubinskoye,RU,2021-10-19 20:49:53,55.3068,79.6802,39.61,72,43,7.7
541,Safaga,EG,2021-10-19 20:49:54,26.7292,33.9365,76.95,44,16,19.71
542,Madimba,TZ,2021-10-19 20:49:54,-10.4,40.3333,74.26,88,51,6.85
543,Nadym,RU,2021-10-19 20:49:54,65.5333,72.5167,41.54,94,100,22.17
544,Moron,AR,2021-10-19 20:49:09,-34.6534,-58.6198,75.79,35,0,5.99
545,Nizhnyaya Tavda,RU,2021-10-19 20:49:55,57.6731,66.1725,46.65,58,100,4.74
546,Molina,CL,2021-10-19 20:45:01,-35.1167,-71.2833,85.73,41,0,4.61
547,Leningradskiy,RU,2021-10-19 20:49:55,69.3833,178.4167,26.01,91,100,15.01
548,Saravan,AM,2021-10-19 20:49:56,39.7196,45.6483,39.85,67,16,2.84
549,Koror,PW,2021-10-19 20:49:56,7.3398,134.4733,79.12,94,75,0.0
550,Kharp,RU,2021-10-19 20:49:56,66.8014,65.8081,31.71,98,100,4.56
551,Tshela,CD,2021-10-19 20:49:57,-4.9833,12.9333,74.53,88,96,2.89
552,Katsuura,JP,2021-10-19 20:49:57,35.1333,140.3,57.18,85,1,7.43
553,Aykhal,RU,2021-10-19 20:49:58,66.0,111.5,28.62,94,97,17.43
554,Ixtapa,MX,2021-10-19 20:49:58,20.7,-105.2,87.22,74,40,12.66
555,Domna,RU,2021-10-19 20:49:58,51.8971,113.1573,15.96,92,24,0.0
